,R,G,B
train_16730,32.14067077636719,50.28187561035156,48.52497863769531
train_16731,42.873138427734375,55.35243225097656,47.53828430175781
train_16732,42.53526306152344,53.01380920410156,51.81773376464844
train_16733,111.34016418457031,120.65315246582031,106.85356140136719
train_16734,36.5816650390625,54.61665344238281,41.767181396484375
train_16735,198.50888061523438,198.06710815429688,185.343505859375
train_16736,101.5010986328125,114.65757751464844,107.57093811035156
train_16737,102.80125427246094,121.17955017089844,117.3968505859375
train_16738,81.76809692382812,76.66694641113281,71.16978454589844
train_16739,64.35226440429688,65.59585571289062,43.62928771972656
train_16740,57.2310791015625,67.08561706542969,60.90763854980469
train_16741,67.02696228027344,81.38748168945312,73.66632080078125
train_16742,50.06285095214844,57.62489318847656,39.838653564453125
train_16743,90.96180725097656,101.02473449707031,101.12474060058594
train_16744,63.619659423828125,74.43458557128906,68.00807189941406
train_16745,92.10287475585938,85.62623596191406,77.69326782226562
train_16746,88.27175903320312,88.84376525878906,76.39764404296875
train_16747,93.43531799316406,105.72991943359375,103.21849060058594
train_16748,105.00770568847656,117.90519714355469,119.38917541503906
train_16749,80.13919067382812,83.98844909667969,54.23199462890625
train_16750,57.599578857421875,75.34696960449219,67.52024841308594
train_16751,153.07862854003906,143.6314697265625,121.46881103515625
train_16752,62.79862976074219,77.64826965332031,61.50544738769531
train_16753,41.52630615234375,53.75141906738281,48.08912658691406
train_16754,42.71430969238281,53.24113464355469,47.3416748046875
train_16755,173.69496154785156,160.51434326171875,132.70040893554688
train_16756,55.54206848144531,72.41195678710938,66.74702453613281
train_16757,70.23878479003906,79.920654296875,61.93798828125
train_16758,69.53933715820312,73.48039245605469,51.776336669921875
train_16759,115.68637084960938,121.82766723632812,115.39913940429688
train_16760,53.14886474609375,62.85432434082031,54.89866638183594
train_16761,120.01336669921875,119.58775329589844,97.04545593261719
train_16762,44.410552978515625,63.362060546875,66.59063720703125
train_16763,85.21517944335938,88.77001953125,72.92904663085938
train_16764,61.33067321777344,75.54609680175781,56.72770690917969
train_16765,111.8955078125,116.99522399902344,106.26046752929688
train_16766,169.55809020996094,172.81556701660156,159.53846740722656
train_16767,42.50018310546875,58.39453125,45.81910705566406
train_16768,36.223663330078125,52.28770446777344,47.85267639160156
train_16769,32.32234191894531,45.75447082519531,42.11065673828125
train_16770,104.50120544433594,116.22085571289062,109.81488037109375
train_16771,108.60653686523438,110.54843139648438,104.3875732421875
train_16772,41.09149169921875,56.35115051269531,43.378204345703125
train_16773,107.69235229492188,114.04937744140625,97.80911254882812
train_16774,126.50477600097656,124.21267700195312,102.90449523925781
train_16775,79.69850158691406,88.11302185058594,83.44255065917969
train_16776,74.87152099609375,86.12638854980469,75.86534118652344
train_16777,54.79664611816406,67.76019287109375,65.56245422363281
train_16778,148.59902954101562,144.51417541503906,135.3648223876953
train_16779,89.39984130859375,97.66111755371094,89.19450378417969
train_16780,115.22674560546875,115.83052062988281,108.78115844726562
train_16781,53.94007873535156,63.9989013671875,61.3492431640625
train_16782,28.4647216796875,44.062347412109375,40.849273681640625
train_16783,86.61537170410156,95.05641174316406,87.80238342285156
train_16784,82.65090942382812,93.37208557128906,87.35516357421875
train_16785,79.12454223632812,89.39509582519531,82.47744750976562
train_16786,74.34170532226562,88.71806335449219,77.996826171875
train_16787,148.63668823242188,156.7456817626953,146.93052673339844
train_16788,40.107086181640625,53.19462585449219,49.791534423828125
train_16789,63.60282897949219,78.85614013671875,68.09552001953125
train_16790,53.490020751953125,65.4774169921875,62.111968994140625
train_16791,65.10035705566406,79.43643188476562,70.95436096191406
train_16792,110.99848937988281,117.86917114257812,107.27531433105469
train_16793,121.76075744628906,122.47050476074219,101.18212890625
train_16794,90.25907897949219,100.44578552246094,92.34439086914062
train_16795,58.74165344238281,73.06694030761719,65.62406921386719
train_16796,156.27024841308594,146.29205322265625,116.84414672851562
train_16797,71.73411560058594,73.61177062988281,64.36201477050781
train_16798,93.05070495605469,110.6103515625,107.92353820800781
train_16799,56.65840148925781,64.41291809082031,61.25703430175781
train_16800,55.90814208984375,67.76734924316406,56.54888916015625
train_16801,49.54998779296875,62.322113037109375,58.59516906738281
train_16802,41.32012939453125,50.58039855957031,48.01580810546875
train_16803,62.060211181640625,74.92617797851562,68.18428039550781
train_16804,35.94239807128906,51.2393798828125,33.34814453125
train_16805,51.732818603515625,64.46153259277344,47.47511291503906
train_16806,51.21919250488281,64.55397033691406,60.99383544921875
train_16807,125.28355407714844,125.23155212402344,112.50016784667969
train_16808,78.22218322753906,86.26419067382812,69.85807800292969
train_16809,67.80210876464844,78.106689453125,75.47602844238281
train_16810,111.36044311523438,119.78521728515625,111.37843322753906
train_16811,54.95361328125,69.48637390136719,64.00587463378906
train_16812,70.10887145996094,83.49330139160156,72.94662475585938
train_16813,42.311370849609375,53.53216552734375,49.22267150878906
train_16814,39.26365661621094,52.092254638671875,42.486541748046875
train_16815,133.67584228515625,143.09414672851562,134.62957763671875
train_16816,32.18406677246094,45.388824462890625,34.07035827636719
train_16817,50.98126220703125,65.43527221679688,58.801727294921875
train_16818,84.45890808105469,76.998779296875,67.06063842773438
train_16819,122.09956359863281,106.18809509277344,81.31344604492188
train_16820,29.702499389648438,44.49821472167969,40.935791015625
train_16821,69.11808776855469,78.28683471679688,70.406494140625
train_16822,74.22799682617188,80.55072021484375,60.66363525390625
train_16823,103.77737426757812,112.41267395019531,102.45429992675781
train_16824,115.9990234375,126.71522521972656,113.19601440429688
train_16825,45.17820739746094,64.45918273925781,67.38941955566406
train_16826,42.05857849121094,59.321075439453125,53.80534362792969
train_16827,61.638427734375,72.39375305175781,69.65048217773438
train_16828,65.09040832519531,78.9873046875,64.80680847167969
train_16829,117.81907653808594,99.07154846191406,63.0006103515625
train_16830,87.72007751464844,83.545166015625,77.04901123046875
train_16831,62.52259826660156,76.5826416015625,69.04483032226562
train_16832,31.102493286132812,45.49559020996094,42.21156311035156
train_16833,74.21946716308594,89.91998291015625,75.98049926757812
train_16834,36.15510559082031,45.297882080078125,25.583084106445312
train_16835,51.75862121582031,59.37440490722656,50.912628173828125
train_16836,55.75553894042969,69.03926086425781,63.41534423828125
train_16837,47.874359130859375,61.855377197265625,50.4949951171875
train_16838,101.0111083984375,99.6026611328125,86.67306518554688
train_16839,65.28297424316406,68.95518493652344,60.549835205078125
train_16840,58.59864807128906,78.26017761230469,73.27073669433594
train_16841,46.4061279296875,60.28553771972656,51.16682434082031
train_16842,95.5372314453125,105.83338928222656,98.21755981445312
train_16843,68.07872009277344,75.640625,72.97610473632812
train_16844,178.0065155029297,182.80902099609375,174.1375732421875
train_16845,122.66249084472656,133.96168518066406,122.39906311035156
train_16846,92.65443420410156,99.43647766113281,91.20797729492188
train_16847,32.63548278808594,42.59498596191406,38.499542236328125
train_16848,76.57223510742188,85.23152160644531,73.54420471191406
train_16849,46.78465270996094,37.58062744140625,14.180328369140625
train_16850,48.93431091308594,62.4967041015625,56.169097900390625
train_16851,38.91424560546875,52.25263977050781,57.67909240722656
train_16852,153.3087921142578,139.8885955810547,123.79360961914062
train_16853,50.15715026855469,63.62451171875,59.39768981933594
train_16854,64.38079833984375,75.02754211425781,66.96128845214844
train_16855,34.543792724609375,50.53828430175781,52.886749267578125
train_16856,84.63731384277344,85.21554565429688,64.39349365234375
train_16857,99.05422973632812,100.44377136230469,77.32530212402344
train_16858,116.42323303222656,116.97015380859375,99.90216064453125
train_16859,43.01713562011719,56.54185485839844,51.86912536621094
train_16860,50.90592956542969,62.79893493652344,63.233306884765625
train_16861,137.84483337402344,123.24307250976562,101.16737365722656
train_16862,32.54313659667969,43.65870666503906,42.82722473144531
train_16863,30.74468994140625,48.98583984375,48.45152282714844
train_16864,53.8492431640625,61.719635009765625,53.710906982421875
train_16865,141.76145935058594,146.36752319335938,140.11428833007812
train_16866,66.31005859375,75.26856994628906,66.56681823730469
train_16867,144.7333984375,153.42971801757812,150.6151580810547
train_16868,98.32046508789062,95.97970581054688,83.11286926269531
train_16869,68.35543823242188,72.810791015625,57.841583251953125
train_16870,121.96849060058594,123.41232299804688,112.95001220703125
train_16871,134.662353515625,137.88406372070312,124.2464599609375
train_16872,127.244384765625,130.1951446533203,120.91651916503906
train_16873,129.25485229492188,124.48896789550781,101.03291320800781
train_16874,51.76513671875,65.55191040039062,61.46644592285156
train_16875,110.156005859375,112.61233520507812,88.68252563476562
train_16876,65.05355834960938,70.77249145507812,64.10406494140625
train_16877,82.69029235839844,83.48403930664062,62.29420471191406
train_16878,48.35479736328125,62.3756103515625,60.50665283203125
train_16879,143.4029083251953,128.4827117919922,89.26768493652344
train_16880,83.12615966796875,101.03953552246094,97.53680419921875
train_16881,83.66416931152344,89.42532348632812,81.83535766601562
train_16882,51.28033447265625,67.67813110351562,51.33976745605469
train_16883,35.04420471191406,48.8541259765625,39.82408142089844
train_16884,70.65835571289062,81.51933288574219,72.10018920898438
train_16885,86.22000122070312,91.40245056152344,86.41281127929688
train_16886,24.274703979492188,38.187744140625,43.611907958984375
train_16887,164.32025146484375,161.3844757080078,151.79473876953125
train_16888,34.41900634765625,51.81587219238281,45.92567443847656
train_16889,45.64483642578125,56.51499938964844,54.007232666015625
train_16890,123.43208312988281,128.09375,113.47157287597656
train_16891,38.66059875488281,52.83221435546875,31.827682495117188
train_16892,219.21307373046875,219.83975219726562,205.719482421875
train_16893,56.66694641113281,71.89009094238281,63.69429016113281
train_16894,138.5069122314453,126.85150146484375,115.81442260742188
train_16895,84.17710876464844,90.39515686035156,78.09954833984375
train_16896,71.83505249023438,85.27558898925781,71.90989685058594
train_16897,83.9139404296875,89.08633422851562,76.48585510253906
train_16898,79.92071533203125,91.01583862304688,85.47454833984375
train_16899,50.667999267578125,48.59159851074219,19.450057983398438
train_16900,93.17332458496094,100.77949523925781,88.70298767089844
train_16901,186.02825927734375,178.70802307128906,168.82188415527344
train_16902,209.04971313476562,202.73675537109375,192.0786895751953
train_16903,80.27339172363281,83.44035339355469,69.34761047363281
train_16904,58.721954345703125,68.26840209960938,68.02914428710938
train_16905,90.66232299804688,104.79588317871094,96.83018493652344
train_16906,100.40513610839844,107.21177673339844,95.29501342773438
train_16907,152.04049682617188,155.4881591796875,147.3672332763672
train_16908,25.427444458007812,42.66741943359375,37.38548278808594
train_16909,69.39703369140625,80.74752807617188,74.75740051269531
train_16910,142.26832580566406,151.53001403808594,143.82696533203125
train_16911,42.146331787109375,50.26898193359375,35.336517333984375
train_16912,58.29705810546875,72.296142578125,68.65191650390625
train_16913,73.13578796386719,82.50126647949219,75.34950256347656
train_16914,39.13909912109375,51.334930419921875,47.115234375
train_16915,241.86441040039062,219.16485595703125,230.07647705078125
train_16916,72.86050415039062,73.30587768554688,63.07005310058594
train_16917,50.05560302734375,66.10032653808594,61.31803894042969
train_16918,93.94577026367188,103.62896728515625,92.85173034667969
train_16919,99.24072265625,109.07305908203125,103.38484191894531
train_16920,89.4822998046875,82.20307922363281,66.29554748535156
train_16921,92.35284423828125,99.62397766113281,90.57958984375
train_16922,68.34346008300781,79.36705017089844,59.36073303222656
train_16923,44.842315673828125,56.108123779296875,51.255157470703125
train_16924,97.0255126953125,93.23838806152344,65.12239074707031
train_16925,31.337509155273438,47.64537048339844,44.68858337402344
train_16926,94.66880798339844,86.18678283691406,66.85115051269531
train_16927,160.2980194091797,157.08999633789062,143.73927307128906
train_16928,155.4908447265625,161.60324096679688,148.22021484375
train_16929,77.19880676269531,74.45526123046875,63.9239501953125
train_16930,84.64613342285156,96.20664978027344,89.9530029296875
train_16931,100.90557861328125,115.43475341796875,107.58010864257812
train_16932,93.15620422363281,98.14669799804688,90.33464050292969
train_16933,24.214797973632812,36.17982482910156,25.447219848632812
train_16934,56.6015625,70.46232604980469,70.38127136230469
train_16935,176.03598022460938,175.4051971435547,160.45095825195312
train_16936,42.40373229980469,45.65040588378906,37.483734130859375
train_16937,39.959259033203125,53.22862243652344,49.39350891113281
train_16938,59.49998474121094,72.54353332519531,70.16587829589844
train_16939,91.82200622558594,96.11883544921875,78.54273986816406
train_16940,76.15342712402344,89.00224304199219,84.330322265625
train_16941,68.70938110351562,77.03433227539062,60.1236572265625
train_16942,31.709121704101562,43.84307861328125,33.87176513671875
train_16943,50.179779052734375,55.61341857910156,46.98890686035156
train_16944,25.77581787109375,42.45930480957031,38.018798828125
train_16945,42.162109375,51.63539123535156,48.55055236816406
train_16946,57.376617431640625,71.00985717773438,65.18272399902344
train_16947,147.0378875732422,142.0072784423828,123.768310546875
train_16948,61.01667785644531,64.28973388671875,45.66511535644531
train_16949,39.51899719238281,52.07798767089844,46.92668151855469
train_16950,140.75201416015625,127.99894714355469,107.90617370605469
train_16951,36.9150390625,49.74809265136719,43.97837829589844
train_16952,28.821197509765625,35.41514587402344,23.960296630859375
train_16953,147.43045043945312,142.2211151123047,116.72927856445312
train_16954,62.81932067871094,70.66175842285156,68.08610534667969
train_16955,134.59375,143.47425842285156,136.19024658203125
train_16956,71.47030639648438,72.82841491699219,44.444061279296875
train_16957,46.512725830078125,62.41741943359375,55.0604248046875
train_16958,120.44549560546875,125.08740234375,116.36764526367188
train_16959,39.86370849609375,50.70967102050781,44.75444030761719
train_16960,42.45347595214844,55.506011962890625,56.03788757324219
train_16961,54.211273193359375,64.54496765136719,63.029388427734375
train_16962,34.99360656738281,44.17207336425781,40.961761474609375
train_16963,38.02210998535156,50.207305908203125,43.92973327636719
train_16964,156.44345092773438,161.41885375976562,153.83522033691406
train_16965,39.79815673828125,49.67182922363281,47.17839050292969
train_16966,128.3235321044922,116.82981872558594,91.75672912597656
train_16967,57.97462463378906,69.10704040527344,59.463134765625
train_16968,45.62104797363281,61.34098815917969,59.49339294433594
train_16969,79.13543701171875,83.36334228515625,63.55882263183594
train_16970,48.785888671875,59.37190246582031,55.30224609375
train_16971,14.420700073242188,27.560348510742188,24.769622802734375
train_16972,97.15254211425781,106.10237121582031,96.75965881347656
train_16973,119.26271057128906,123.58657836914062,113.73709106445312
train_16974,69.26535034179688,82.88002014160156,75.57249450683594
train_16975,115.66331481933594,115.27470397949219,92.14736938476562
train_16976,114.47407531738281,113.64511108398438,109.30816650390625
train_16977,158.09280395507812,162.282958984375,150.38572692871094
train_16978,61.284271240234375,78.48666381835938,63.26319885253906
train_16979,139.5831298828125,150.22694396972656,143.61195373535156
train_16980,94.86376953125,102.81675720214844,93.46124267578125
train_16981,42.918792724609375,57.42070007324219,57.4541015625
train_16982,69.32145690917969,79.83961486816406,73.35600280761719
train_16983,73.90798950195312,81.59562683105469,57.93778991699219
train_16984,51.800933837890625,68.8917236328125,68.04592895507812
train_16985,75.96965026855469,83.78872680664062,73.6754150390625
train_16986,61.59814453125,71.35032653808594,68.23686218261719
train_16987,40.12049865722656,55.69854736328125,49.093963623046875
train_16988,63.87858581542969,64.49897766113281,57.808197021484375
train_16989,60.69694519042969,71.97615051269531,72.46981811523438
train_16990,57.01902770996094,69.82180786132812,59.33497619628906
train_16991,55.62101745605469,65.75738525390625,59.340179443359375
train_16992,53.04998779296875,64.98915100097656,59.642303466796875
train_16993,56.78361511230469,71.54393005371094,61.863922119140625
train_16994,101.90220642089844,106.24436950683594,89.95787048339844
train_16995,86.111572265625,89.40960693359375,66.77224731445312
train_16996,32.31565856933594,48.463531494140625,48.06562805175781
train_16997,133.66339111328125,142.21046447753906,127.55400085449219
train_16998,164.23829650878906,153.84585571289062,132.3748016357422
train_16999,37.51347351074219,45.69389343261719,30.3779296875
train_17000,52.09144592285156,65.80020141601562,57.08427429199219
train_17001,38.24266052246094,53.03205871582031,48.689361572265625
train_17002,86.29733276367188,100.85108947753906,90.32307434082031
train_17003,35.39183044433594,48.16471862792969,46.23321533203125
train_17004,74.57072448730469,85.81806945800781,80.54238891601562
train_17005,158.55784606933594,144.23239135742188,111.69752502441406
train_17006,58.08717346191406,68.16749572753906,47.24668884277344
train_17007,128.86334228515625,129.4998321533203,122.914306640625
train_17008,126.53948974609375,129.68902587890625,114.23350524902344
train_17009,191.03134155273438,196.21786499023438,187.96165466308594
train_17010,76.5667724609375,79.84652709960938,57.54304504394531
train_17011,127.24626159667969,134.5963897705078,124.33328247070312
train_17012,53.338043212890625,63.76924133300781,58.71240234375
train_17013,122.05244445800781,124.9814453125,116.16397094726562
train_17014,52.599212646484375,59.90650939941406,56.97615051269531
train_17015,63.062896728515625,79.63619995117188,68.82171630859375
train_17016,42.02424621582031,54.983795166015625,64.53448486328125
train_17017,37.75721740722656,41.17332458496094,7.024017333984375
train_17018,56.83528137207031,58.26800537109375,51.62620544433594
train_17019,43.05928039550781,60.40211486816406,58.93968200683594
train_17020,43.36552429199219,58.39735412597656,47.17439270019531
train_17021,49.89509582519531,65.45864868164062,62.525238037109375
train_17022,35.647491455078125,50.10498046875,41.29010009765625
train_17023,51.143157958984375,65.38722229003906,55.272918701171875
train_17024,39.17311096191406,50.15521240234375,48.24180603027344
train_17025,115.89979553222656,117.99111938476562,103.26795959472656
train_17026,57.11137390136719,69.37806701660156,59.64869689941406
train_17027,49.99493408203125,64.18440246582031,58.72846984863281
train_17028,147.58213806152344,130.35043334960938,112.65275573730469
train_17029,43.763214111328125,60.05366516113281,59.64686584472656
train_17030,84.58749389648438,100.33656311035156,95.46011352539062
train_17031,54.81011962890625,80.48384094238281,79.11296081542969
train_17032,20.912673950195312,36.21427917480469,38.65046691894531
train_17033,135.44773864746094,141.3608856201172,132.88426208496094
train_17034,115.45285034179688,123.69915771484375,110.16458129882812
train_17035,46.78460693359375,62.734893798828125,60.90203857421875
train_17036,85.42939758300781,93.24958801269531,83.30702209472656
train_17037,123.18580627441406,128.65322875976562,119.4599609375
train_17038,41.446746826171875,53.94667053222656,44.874267578125
train_17039,110.57713317871094,89.61653137207031,49.097320556640625
train_17040,129.00558471679688,131.46002197265625,123.70986938476562
train_17041,122.71694946289062,108.93756103515625,80.30462646484375
train_17042,119.65933227539062,124.43075561523438,114.05911254882812
train_17043,78.36997985839844,81.55619812011719,76.64915466308594
train_17044,45.55128479003906,61.329498291015625,62.33598327636719
train_17045,98.38606262207031,96.37648010253906,86.73040771484375
train_17046,95.95198059082031,103.22032165527344,98.62477111816406
train_17047,112.00314331054688,119.40998840332031,108.59588623046875
train_17048,69.4349365234375,80.42166137695312,74.13119506835938
train_17049,117.14344787597656,115.27191162109375,102.56707763671875
train_17050,38.301055908203125,50.37400817871094,49.817779541015625
train_17051,62.06575012207031,71.48773193359375,63.25898742675781
train_17052,33.11335754394531,49.564239501953125,50.16877746582031
train_17053,106.50628662109375,115.29795837402344,108.17353820800781
train_17054,60.05317687988281,69.22712707519531,53.777740478515625
train_17055,45.831390380859375,57.72569274902344,51.20208740234375
train_17056,108.18110656738281,110.67784118652344,100.24343872070312
train_17057,107.29855346679688,99.02157592773438,74.04393005371094
train_17058,98.33029174804688,95.29632568359375,78.4698486328125
train_17059,47.84326171875,57.581939697265625,46.70709228515625
train_17060,56.928741455078125,68.40896606445312,57.66168212890625
train_17061,52.7030029296875,60.58949279785156,45.641693115234375
train_17062,48.0770263671875,62.5885009765625,57.94694519042969
train_17063,63.88328552246094,73.89125061035156,69.7347412109375
train_17064,53.155792236328125,71.33665466308594,58.09721374511719
train_17065,77.57139587402344,71.49885559082031,53.60993957519531
train_17066,43.2744140625,58.02812194824219,55.7958984375
train_17067,157.26910400390625,152.58657836914062,140.76458740234375
train_17068,49.230316162109375,61.18016052246094,57.2109375
train_17069,127.79139709472656,130.01548767089844,121.61441040039062
train_17070,17.74609375,29.054733276367188,18.1094970703125
train_17071,42.756622314453125,51.791748046875,42.2056884765625
train_17072,82.94319152832031,89.53807067871094,85.29611206054688
train_17073,108.91065979003906,104.62245178222656,84.18791198730469
train_17074,41.30058288574219,59.6741943359375,59.02326965332031
train_17075,57.065185546875,64.62979125976562,36.67341613769531
train_17076,27.201980590820312,41.81285095214844,31.024566650390625
train_17077,38.024749755859375,51.93846130371094,48.57026672363281
train_17078,35.967010498046875,50.712158203125,41.48756408691406
train_17079,84.81465148925781,74.44146728515625,61.87098693847656
train_17080,72.37109375,73.5311279296875,59.368408203125
train_17081,126.07762145996094,132.33726501464844,125.88648986816406
train_17082,39.38566589355469,52.507537841796875,51.16722106933594
train_17083,137.89071655273438,122.74327087402344,100.78775024414062
train_17084,89.71981811523438,96.7056884765625,76.82183837890625
train_17085,38.751861572265625,51.42610168457031,45.30857849121094
train_17086,137.114990234375,144.9834747314453,128.11199951171875
train_17087,45.089508056640625,58.093658447265625,47.69927978515625
train_17088,133.889892578125,137.3536834716797,122.25767517089844
train_17089,38.03448486328125,55.71368408203125,46.98854064941406
train_17090,87.51042175292969,93.59274291992188,70.33479309082031
train_17091,78.48057556152344,92.51136779785156,81.04484558105469
train_17092,124.88137817382812,126.06690979003906,108.81513977050781
train_17093,51.53749084472656,55.25836181640625,48.66575622558594
train_17094,83.4354248046875,86.17080688476562,75.75094604492188
train_17095,37.69712829589844,52.533233642578125,47.469635009765625
train_17096,30.928314208984375,41.296783447265625,30.588668823242188
train_17097,132.99465942382812,141.81520080566406,135.2243194580078
train_17098,77.11874389648438,80.50381469726562,60.448883056640625
train_17099,41.04869079589844,56.84442138671875,51.35826110839844
train_17100,62.01844787597656,76.12646484375,72.61087036132812
train_17101,62.15299987792969,71.669921875,63.32330322265625
train_17102,118.05708312988281,110.85906982421875,87.62062072753906
train_17103,83.34233093261719,87.962158203125,71.17410278320312
train_17104,47.934814453125,63.35197448730469,61.705169677734375
train_17105,82.02217102050781,83.73054504394531,50.638671875
train_17106,68.83613586425781,72.52351379394531,55.04069519042969
train_17107,162.6281280517578,158.68031311035156,148.4803924560547
train_17108,111.69966125488281,119.57472229003906,107.93106079101562
train_17109,37.02165222167969,46.58369445800781,31.39361572265625
train_17110,114.55038452148438,120.263916015625,112.03092956542969
train_17111,42.022705078125,46.54808044433594,28.732711791992188
train_17112,157.51461791992188,149.5210723876953,129.1361846923828
train_17113,150.18563842773438,157.8361053466797,147.98681640625
train_17114,47.99658203125,61.32640075683594,56.33155822753906
train_17115,125.71028137207031,111.14335632324219,87.86216735839844
train_17116,34.37351989746094,44.08274841308594,31.376068115234375
train_17117,110.98506164550781,106.70608520507812,83.13948059082031
train_17118,96.5252685546875,100.93521118164062,77.97146606445312
train_17119,37.64678955078125,38.567138671875,39.191162109375
train_17120,94.89926147460938,87.46852111816406,72.435791015625
train_17121,45.76399230957031,55.989532470703125,45.04118347167969
train_17122,77.30644226074219,86.83139038085938,76.58816528320312
train_17123,48.209136962890625,56.617095947265625,30.3697509765625
train_17124,132.0373077392578,135.41636657714844,125.44123840332031
train_17125,88.27114868164062,86.69866943359375,65.46299743652344
train_17126,64.27969360351562,67.89607238769531,58.538238525390625
train_17127,115.01014709472656,103.59271240234375,66.929443359375
train_17128,87.06254577636719,83.93498229980469,75.14094543457031
train_17129,35.87799072265625,53.18548583984375,39.765350341796875
train_17130,117.82173156738281,125.48379516601562,115.01766967773438
train_17131,123.92646789550781,131.90438842773438,114.14569091796875
train_17132,35.672637939453125,46.349700927734375,42.86412048339844
train_17133,36.75218200683594,51.55879211425781,52.843231201171875
train_17134,45.350677490234375,59.82769775390625,50.1712646484375
train_17135,26.432998657226562,32.15141296386719,22.280731201171875
train_17136,156.66827392578125,161.30921936035156,154.3029022216797
train_17137,38.94660949707031,46.85527038574219,40.42939758300781
train_17138,62.89381408691406,70.39105224609375,57.496307373046875
train_17139,61.925933837890625,67.15739440917969,51.68882751464844
train_17140,53.95404052734375,66.8746337890625,63.75103759765625
train_17141,107.12008666992188,115.00411987304688,106.11749267578125
train_17142,110.660888671875,118.85012817382812,109.74740600585938
train_17143,97.19197082519531,101.20819091796875,93.92433166503906
train_17144,104.55891418457031,106.22724914550781,84.60354614257812
train_17145,76.71253967285156,83.50729370117188,55.22975158691406
train_17146,85.1563720703125,87.46139526367188,78.42985534667969
train_17147,50.62774658203125,61.783233642578125,56.21484375
train_17148,98.54446411132812,74.45930480957031,39.46437072753906
train_17149,69.87374877929688,80.2154541015625,79.22929382324219
train_17150,81.58882141113281,73.16203308105469,61.502685546875
train_17151,43.81108093261719,57.35246276855469,57.2923583984375
train_17152,41.314849853515625,53.609619140625,46.368560791015625
train_17153,87.1634521484375,98.86457824707031,90.7001953125
train_17154,60.711822509765625,80.14027404785156,81.53440856933594
train_17155,56.47453308105469,66.6038818359375,54.710479736328125
train_17156,72.4237060546875,87.38632202148438,82.81950378417969
train_17157,52.92387390136719,64.88027954101562,55.06550598144531
train_17158,57.85414123535156,74.83627319335938,61.292510986328125
train_17159,96.61819458007812,106.85481262207031,98.24085998535156
train_17160,29.577011108398438,36.50250244140625,30.836898803710938
train_17161,39.84117126464844,51.63395690917969,48.0455322265625
train_17162,90.31271362304688,103.310791015625,95.57568359375
train_17163,107.33364868164062,116.61062622070312,106.04978942871094
train_17164,35.400726318359375,51.84507751464844,48.03984069824219
train_17165,75.24600219726562,89.70741271972656,87.68991088867188
train_17166,69.02607727050781,78.34255981445312,69.20846557617188
train_17167,133.09469604492188,131.0208282470703,115.99681091308594
train_17168,33.60633850097656,49.49224853515625,40.04338073730469
train_17169,111.63713073730469,107.19000244140625,83.42866516113281
train_17170,44.59327697753906,50.58482360839844,35.49949645996094
train_17171,32.405426025390625,43.10655212402344,32.56687927246094
train_17172,57.66575622558594,59.99908447265625,47.497100830078125
train_17173,141.52117919921875,141.1465606689453,124.99539184570312
train_17174,67.44731140136719,81.51860046386719,72.85458374023438
train_17175,46.1571044921875,61.97969055175781,58.04638671875
train_17176,56.671844482421875,70.03224182128906,69.97874450683594
train_17177,61.97456359863281,66.16529846191406,56.2030029296875
train_17178,48.39964294433594,62.76750183105469,57.16606140136719
train_17179,55.641387939453125,82.54029846191406,85.93301391601562
train_17180,147.04095458984375,134.82427978515625,122.83572387695312
train_17181,78.48086547851562,92.42745971679688,81.96330261230469
train_17182,126.44529724121094,131.08839416503906,123.40573120117188
train_17183,64.22760009765625,67.442138671875,57.774932861328125
train_17184,89.7330322265625,97.51393127441406,86.84284973144531
train_17185,21.564529418945312,35.5943603515625,38.78228759765625
train_17186,113.18856811523438,119.07244873046875,111.66877746582031
train_17187,45.80464172363281,60.64732360839844,57.8804931640625
train_17188,39.95405578613281,44.1368408203125,31.295303344726562
train_17189,87.26457214355469,93.08883666992188,68.32522583007812
train_17190,158.65640258789062,140.48361206054688,122.59530639648438
train_17191,30.55078125,45.31956481933594,30.070999145507812
train_17192,71.88819885253906,81.09262084960938,75.4073486328125
train_17193,70.794677734375,72.25045776367188,63.25602722167969
train_17194,48.80787658691406,63.74702453613281,63.59510803222656
train_17195,122.12026977539062,112.531982421875,94.24359130859375
train_17196,90.34361267089844,93.6712646484375,65.60765075683594
train_17197,79.91969299316406,81.63252258300781,80.17695617675781
train_17198,128.97300720214844,134.24171447753906,115.33935546875
train_17199,153.1025390625,134.88616943359375,115.42697143554688
train_17200,134.6861572265625,147.6588134765625,142.95741271972656
train_17201,29.98260498046875,46.39427185058594,38.223358154296875
train_17202,108.86146545410156,116.08737182617188,101.09376525878906
train_17203,58.92765808105469,78.62052917480469,75.84416198730469
train_17204,127.52076721191406,120.61312866210938,107.23956298828125
train_17205,100.59661865234375,94.85250854492188,80.51789855957031
train_17206,63.25993347167969,71.16902160644531,50.34580993652344
train_17207,51.4525146484375,62.77423095703125,56.10084533691406
train_17208,101.04266357421875,100.7491455078125,81.19334411621094
train_17209,70.44557189941406,75.81318664550781,70.68162536621094
train_17210,24.17095947265625,37.34245300292969,32.1031494140625
train_17211,37.450775146484375,55.58207702636719,50.06376647949219
train_17212,112.12330627441406,123.64808654785156,118.11380004882812
train_17213,34.05284118652344,41.25799560546875,35.63151550292969
train_17214,43.64283752441406,57.03216552734375,49.553070068359375
train_17215,66.58396911621094,83.97367858886719,74.26792907714844
